CPUBID,MPUBID,CRACE,CSEX,AFDC_1994,AFDC_1996,AFDC_1998,FOODSTAMPS_1994,FOODSTAMPS_1996,FOODSTAMPS_1998,FOODSTAMPS_2000,FOODSTAMPS_2002,FOODSTAMPS_2004,FOODSTAMPS_2006,FOODSTAMPS_2008,FOODSTAMPS_2010,FOODSTAMPS_2012,FOODSTAMPS_2014,FOODSTAMPS_2016,GED_EVER,HSDIPLOMA_EVER,PROFDEGREE_EVER,snap_ever,tanf_ever,program_group,edu_level,edu_label
577402,5774,1,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,HS or GED
577403,5774,1,1.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,,1.0,HS or GED
577701,5777,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
577702,5777,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
578001,5780,1,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
578002,5780,1,1.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
578003,5780,1,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
578101,5781,1,2.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,Neither,1.0,HS or GED
578102,5781,1,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
578103,5781,1,1.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
578201,5782,1,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,Neither,1.0,HS or GED
578202,5782,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
579001,5790,1,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
579002,5790,1,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
579301,5793,1,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
579302,5793,1,1.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
579303,5793,1,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
579304,5793,1,1.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
579305,5793,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
579601,5796,1,1.0,,,,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,1.0,,,1.0,HS or GED
579801,5798,1,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
579802,5798,1,2.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
579803,5798,1,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
579804,5798,1,2.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
579901,5799,1,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
579902,5799,1,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
580101,5801,1,1.0,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
580102,5801,1,2.0,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
580103,5801,1,2.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
580201,5802,1,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
580202,5802,1,2.0,,,,,,,,,,,,,,,,,,,,,,,
580301,5803,1,2.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
580302,5803,1,1.0,,,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
580501,5805,1,2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
580502,5805,1,2.0,,,,,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,0.0,1.0,0.0,1.0,,,1.0,HS or GED
580601,5806,1,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
580602,5806,1,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
580901,5809,1,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
580902,5809,1,1.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
580903,5809,1,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
581101,5811,1,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,,1.0,HS or GED
581201,5812,1,1.0,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
581202,5812,1,2.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
581301,5813,1,2.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,TANF only,1.0,HS or GED
581302,5813,1,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
581303,5813,1,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
581701,5817,1,1.0,,,,,,,,0.0,,,,0.0,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
581702,5817,1,2.0,,,,,,,,,0.0,,,0.0,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
581801,5818,1,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
581802,5818,1,1.0,,,0.0,,0.0,1.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
581901,5819,1,1.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,,,1.0,HS or GED
581902,5819,1,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
582001,5820,1,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
582002,5820,1,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
582003,5820,1,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
582004,5820,1,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
582101,5821,1,2.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
582102,5821,1,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
582201,5822,1,2.0,,,,,,,,,,,,,,,,,,,,,,,
582202,5822,1,2.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
582701,5827,1,1.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,Neither,0.0,No HS / GED
582901,5829,1,1.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
583301,5833,1,2.0,,,,,,,,,,,,,,,,,,,,,,,
583302,5833,1,1.0,,,,,,,,,0.0,,,,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
583303,5833,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
583401,5834,1,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
583402,5834,1,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
583403,5834,1,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
583501,5835,1,2.0,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,1.0,HS or GED
583601,5836,1,1.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
583602,5836,1,1.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
583603,5836,1,2.0,,,,0.0,,,1.0,1.0,0.0,1.0,1.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,,0.0,No HS / GED
583604,5836,1,1.0,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
583901,5839,1,2.0,,,0.0,,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
583902,5839,1,1.0,,,0.0,,,0.0,,0.0,0.0,1.0,1.0,1.0,,,,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
584001,5840,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
584002,5840,1,2.0,,,,,,,,0.0,1.0,0.0,0.0,1.0,,1.0,,1.0,0.0,0.0,1.0,,,1.0,HS or GED
584003,5840,1,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,,,0.0,No HS / GED
584004,5840,1,1.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
584005,5840,1,2.0,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,,,1.0,HS or GED
584006,5840,1,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,No HS / GED
584101,5841,1,1.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
584102,5841,1,1.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,1.0,,0.0,0.0,0.0,1.0,0.0,SNAP only,0.0,No HS / GED
584401,5844,1,1.0,,,0.0,,,0.0,0.0,,,,0.0,,,,,1.0,0.0,0.0,0.0,0.0,Neither,1.0,HS or GED
584402,5844,1,2.0,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,1.0,HS or GED
584403,5844,1,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,HS or GED
584901,5849,1,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
584902,5849,1,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
585201,5852,1,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
585202,5852,1,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
585203,5852,1,2.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
585204,5852,1,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
585301,5853,1,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
585302,5853,1,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
585501,5855,1,1.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
585502,5855,1,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
585503,5855,1,2.0,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
585801,5858,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
585802,5858,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
585803,5858,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
586101,5861,1,2.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
586102,5861,1,2.0,,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
586103,5861,1,1.0,,,,,,,,,0.0,,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
586104,5861,1,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
586201,5862,1,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
586202,5862,1,1.0,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
586203,5862,1,2.0,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,,,,1.0,HS or GED
586801,5868,1,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
586802,5868,1,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
586803,5868,1,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
586804,5868,1,2.0,,,,,,,,,,,,,,,,,,,,,,,
587001,5870,1,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
587002,5870,1,1.0,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
587003,5870,1,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,2.0,Professional degree
587301,5873,1,2.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
587302,5873,1,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
587303,5873,1,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,HS or GED
587401,5874,1,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
587402,5874,1,1.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
587801,5878,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
587802,5878,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
587803,5878,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
588001,5880,1,2.0,,,,,,,,,,,,,,,,,,,,,,,
588301,5883,1,2.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
588302,5883,1,1.0,,,,,,,,,,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
588701,5887,2,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
588702,5887,2,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
588801,5888,2,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1.0,0.0,1.0,,,1.0,HS or GED
588802,5888,2,1.0,,,,,,,,0.0,,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
588803,5888,2,1.0,,,,,,,,,,,,,,,,,,,,,,,
588804,5888,2,1.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,,,,1.0,HS or GED
588901,5889,2,1.0,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
588902,5889,2,2.0,,,0.0,,,0.0,,,,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
588903,5889,2,2.0,,,,,,,,,,0.0,,0.0,,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
588904,5889,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
589201,5892,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
589202,5892,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
589501,5895,2,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
589502,5895,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
589701,5897,2,1.0,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
589702,5897,2,2.0,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
589703,5897,2,2.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,,,,1.0,HS or GED
589901,5899,2,2.0,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.0,1.0,,,1.0,HS or GED
589902,5899,2,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
590601,5906,2,1.0,,,,0.0,0.0,,0.0,,,0.0,,1.0,,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
590602,5906,2,1.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Neither,1.0,HS or GED
590603,5906,2,1.0,,,,,,,,,,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
590901,5909,2,1.0,,,0.0,,,0.0,,0.0,,,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
590902,5909,2,2.0,,,0.0,,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
590903,5909,2,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
590904,5909,2,1.0,,,,,,,,,0.0,,,,0.0,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
591101,5911,2,2.0,,,,,,,,,0.0,0.0,,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
591301,5913,2,2.0,1.0,0.0,,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,Both SNAP and TANF,1.0,HS or GED
591302,5913,2,1.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
591303,5913,2,2.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
591401,5914,2,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
591601,5916,2,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
591602,5916,2,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
591603,5916,2,1.0,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,1.0,HS or GED
591901,5919,2,1.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
591902,5919,2,2.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1.0,0.0,0.0,Neither,2.0,Professional degree
591903,5919,2,2.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
591904,5919,2,2.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
592301,5923,2,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
592302,5923,2,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
592601,5926,2,2.0,,0.0,,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
592602,5926,2,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,,,1.0,0.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
592603,5926,2,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
592604,5926,2,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
592701,5927,2,1.0,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
592702,5927,2,2.0,,,,,,,,,,,,0.0,0.0,0.0,,0.0,1.0,0.0,,,,1.0,HS or GED
592703,5927,2,1.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,1.0,HS or GED
592704,5927,2,2.0,,,,,,,,,,,,,1.0,1.0,,0.0,1.0,0.0,,,,1.0,HS or GED
593201,5932,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
593202,5932,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
593203,5932,2,2.0,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
593204,5932,2,2.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
593205,5932,2,2.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
593206,5932,2,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
593401,5934,2,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
593601,5936,2,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
594101,5941,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
594102,5941,2,2.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
594103,5941,2,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
594401,5944,2,1.0,,,,,,,,,,,,,,,,,,,,,,,
594701,5947,1,1.0,,,,,,,,,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
594702,5947,1,1.0,,,,,,,,,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
594703,5947,1,2.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
594704,5947,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
594801,5948,1,1.0,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
594802,5948,1,2.0,,,,,,,,,,,,,,,,,,,,,,,
595101,5951,2,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,SNAP only,0.0,No HS / GED
595102,5951,2,1.0,,,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,,,1.0,,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
595103,5951,2,1.0,,,,,,,,,,,,,,,,,,,,,,,
595104,5951,2,2.0,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
595105,5951,2,2.0,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,,0.0,No HS / GED
595201,5952,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
595202,5952,2,2.0,,,,,,,,,1.0,1.0,1.0,,,,,0.0,0.0,0.0,1.0,,,0.0,No HS / GED
595203,5952,2,2.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,,,0.0,No HS / GED
595204,5952,2,2.0,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,,,1.0,HS or GED
595301,5953,2,1.0,,,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
595401,5954,2,2.0,,,,,,,,0.0,0.0,1.0,,,,,,0.0,1.0,0.0,1.0,,,1.0,HS or GED
595601,5956,2,1.0,,,,,,,,,,,,,,,,,,,,,,,
595602,5956,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
