CPUBID,MPUBID,CRACE,CSEX,AFDC_1994,AFDC_1996,AFDC_1998,FOODSTAMPS_1994,FOODSTAMPS_1996,FOODSTAMPS_1998,FOODSTAMPS_2000,FOODSTAMPS_2002,FOODSTAMPS_2004,FOODSTAMPS_2006,FOODSTAMPS_2008,FOODSTAMPS_2010,FOODSTAMPS_2012,FOODSTAMPS_2014,FOODSTAMPS_2016,GED_EVER,HSDIPLOMA_EVER,PROFDEGREE_EVER
580302,5803,1,1,-7,-7,0,-7,0,0,-7,0,0,1,0,0,-7,-7,-7,0,1,0
580501,5805,1,2,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
580502,5805,1,2,-7,-7,-7,-7,0,-7,0,0,0,1,1,1,-7,1,-7,0,1,0
580601,5806,1,1,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
580602,5806,1,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
580901,5809,1,2,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,0,1,0
580902,5809,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,0,0,0,0,0,1,0
580903,5809,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
581101,5811,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,-7,0,1,0
581201,5812,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,0,0,0
581202,5812,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
581301,5813,1,2,-7,0,1,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
581302,5813,1,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,0,0,0,1,0
581303,5813,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
581701,5817,1,1,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,0,-7,-7,-7,0,1,0
581702,5817,1,2,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,0,-7,-7,-7,0,1,0
581801,5818,1,1,-7,-7,0,1,0,0,0,0,0,0,0,-7,0,-7,0,0,1,0
581802,5818,1,1,-7,-7,0,-7,0,1,0,0,-7,-7,0,0,-7,0,-7,0,1,0
581901,5819,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,-7,1,0,0
581902,5819,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,1,0,0,0
582001,5820,1,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
582002,5820,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
582003,5820,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
582004,5820,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
582101,5821,1,2,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
582102,5821,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
582201,5822,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
582202,5822,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
582701,5827,1,1,-7,-7,0,0,0,0,0,-7,-7,0,0,-7,-7,-7,-7,0,0,0
582901,5829,1,1,-7,-7,0,-7,0,0,0,0,-7,0,0,0,-7,0,-7,0,1,0
583301,5833,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
583302,5833,1,1,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,0,1,0
583303,5833,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
583401,5834,1,1,-7,-7,0,-7,-7,0,0,0,0,0,0,0,0,-7,0,0,1,0
583402,5834,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
583403,5834,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
583501,5835,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,1,0,1,0
583601,5836,1,1,-7,-7,-7,0,-7,-7,0,0,0,0,-7,-7,-7,-7,-7,0,0,0
583602,5836,1,1,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
583603,5836,1,2,-7,-7,-7,0,-7,-7,1,1,0,1,1,-7,0,-7,1,0,0,0
583604,5836,1,1,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,-7,0,0,-7,1,0,0
583901,5839,1,2,-7,-7,0,-7,0,0,-7,0,0,1,1,0,-7,0,-7,1,0,0
583902,5839,1,1,-7,-7,0,-7,-7,0,-7,0,0,1,1,1,-7,-7,-7,0,1,0
584001,5840,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
584002,5840,1,2,-7,-7,-7,-7,-7,-7,-7,0,1,0,0,1,-7,1,-7,1,0,0
584003,5840,1,2,-7,-7,-7,-7,-7,-7,-7,1,1,1,1,1,1,-7,1,0,0,0
584004,5840,1,1,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,0,-7,-7,-7,0,0,0
584005,5840,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,1,1,1,-7,1,0,0
584006,5840,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0
584101,5841,1,1,-7,-7,-7,0,0,-7,0,0,0,0,0,0,-7,0,-7,1,0,0
584102,5841,1,1,-7,-7,0,-7,0,0,0,0,1,0,1,1,-7,1,-7,0,0,0
584401,5844,1,1,-7,-7,0,-7,-7,0,0,-7,-7,-7,0,-7,-7,-7,-7,1,0,0
584402,5844,1,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,1,1,1,1,1,0,0
584403,5844,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0,0
584901,5849,1,1,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,-7,-7,1,0,0
584902,5849,1,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
585201,5852,1,1,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,-7,-7,-7,1,0,0
585202,5852,1,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,-7,-7,0,1,0
585203,5852,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-1,0,0,0,0,0,1,0
585204,5852,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
585301,5853,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
585302,5853,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
585501,5855,1,1,-7,-7,-7,0,0,-7,0,0,0,0,0,0,-7,-7,-7,0,1,0
585502,5855,1,1,-7,0,0,0,0,1,0,0,0,0,-7,0,-7,-7,-7,0,1,0
585503,5855,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,1,1,0,0,0,1,0
585801,5858,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
585802,5858,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
585803,5858,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
586101,5861,1,2,-7,-7,0,-7,-7,0,0,0,-7,0,0,0,-7,0,-7,0,1,0
586102,5861,1,2,-7,-7,0,-7,-7,0,-7,0,-7,0,0,0,0,-7,-7,0,1,0
586103,5861,1,1,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,0,0,0,-7,-7,0,1,0
586104,5861,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
586201,5862,1,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
586202,5862,1,1,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,1,1,0,-7,1,0,0
586203,5862,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,1,1,0,1,0
586801,5868,1,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,-7,-7,0,1,0
586802,5868,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
586803,5868,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
586804,5868,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
587001,5870,1,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
587002,5870,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,0,0,0,1,0
587003,5870,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,1
587301,5873,1,2,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
587302,5873,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
587303,5873,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0,0
587401,5874,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
587402,5874,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
587801,5878,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
587802,5878,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
587803,5878,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
588001,5880,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
588301,5883,1,2,-7,-7,0,-7,-7,0,0,0,0,0,0,1,0,0,0,0,1,0
588302,5883,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,1,0,0,1,0
588701,5887,2,1,-7,-7,0,0,0,0,0,0,1,0,0,-7,1,-7,1,0,1,0
588702,5887,2,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0,0,1,0,1,0
588801,5888,2,2,-7,-7,-7,-7,-7,-7,-7,1,1,1,1,1,-7,0,-7,0,1,0
588802,5888,2,1,-7,-7,-7,-7,-7,-7,-7,0,-7,0,0,1,1,-7,1,0,1,0
588803,5888,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
588804,5888,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-2,-2,0,1,1,0,1,0
588901,5889,2,1,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,0,1,0
588902,5889,2,2,-7,-7,0,-7,-7,0,-7,-7,-7,0,0,1,1,-7,0,0,1,0
588903,5889,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,0,-7,0,-7,0,1,0
588904,5889,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
589201,5892,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
589202,5892,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
589501,5895,2,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,-7,0,1,0
589502,5895,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
589701,5897,2,1,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,1,1,-7,0,0,1,0
589702,5897,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0,1,1,-7,0,0,0
589703,5897,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,1,0,1,0
589901,5899,2,2,-7,-7,-7,-7,-7,-7,0,0,1,1,1,1,1,-7,0,0,1,0
589902,5899,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
590601,5906,2,1,-7,-7,-7,0,0,-7,0,-7,-7,0,-7,1,-7,0,-7,0,1,0
590602,5906,2,1,-7,-7,0,-7,0,0,0,-7,-7,0,0,1,-7,0,1,1,0,0
590603,5906,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-2,1,0,0,1,0
590901,5909,2,1,-7,-7,0,-7,-7,0,-7,0,-7,-7,0,-7,-7,-7,0,0,1,0
590902,5909,2,2,-7,-7,0,-7,-7,0,-7,0,0,0,1,0,0,-7,0,0,1,0
590903,5909,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,-7,0,1,0
590904,5909,2,1,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,0,-7,-7,0,1,0
591101,5911,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,0,1,1,-7,0,1,0
591301,5913,2,2,1,0,-7,1,1,-7,0,0,1,0,0,-7,0,-7,0,0,1,0
591302,5913,2,1,-7,-7,-7,0,0,-7,0,0,0,0,0,-7,1,-7,1,0,1,0
591303,5913,2,2,-7,-7,-7,-7,0,-7,0,0,0,0,0,0,-7,0,-7,0,1,0
591401,5914,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
591601,5916,2,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
591602,5916,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
591603,5916,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,1,0,0
591901,5919,2,1,-7,-7,-7,0,0,-7,0,-7,0,0,0,0,-7,0,-7,0,1,0
591902,5919,2,2,-7,-7,0,-7,-7,0,0,0,0,0,0,0,-7,0,-7,0,1,1
591903,5919,2,2,-7,-7,0,-7,-7,0,0,0,0,0,0,1,0,-7,0,0,1,0
591904,5919,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,0,0,0,1,0
592301,5923,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,1,0,0
592302,5923,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
592601,5926,2,2,-7,0,-7,0,1,-7,0,0,-7,0,0,0,-7,0,-7,0,1,0
592602,5926,2,1,-7,-7,0,0,0,0,0,0,0,1,0,-7,1,-7,-7,1,0,0
592603,5926,2,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
592604,5926,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
592701,5927,2,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,0,0,0
592702,5927,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,0,1,0
592703,5927,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0
592704,5927,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,1,-7,0,1,0
593201,5932,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
593202,5932,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
593203,5932,2,2,-7,-7,-7,-7,-7,-7,0,0,0,0,1,1,0,1,-7,1,0,0
593204,5932,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,1,1,0,1,0
593205,5932,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,0,0,1,0
593206,5932,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
593401,5934,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,-7,0,1,0
593601,5936,2,2,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-2,1,-7,1,0,0
594101,5941,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
594102,5941,2,2,-7,-7,0,-7,-7,0,-2,0,0,0,0,0,0,-7,0,0,1,0
594103,5941,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
594401,5944,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
594701,5947,1,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,-7,-7,-7,-7,0,0,0
594702,5947,1,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,-7,-7,-7,1,0,0
594703,5947,1,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,-7,-7,-7,0,1,0
594704,5947,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
594801,5948,1,1,-7,-7,-7,-7,-7,-7,0,-7,0,0,0,-7,0,-7,0,0,1,0
594802,5948,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
595101,5951,2,1,-7,-7,0,0,0,1,0,1,0,1,1,-7,1,-7,1,0,0,0
595102,5951,2,1,-7,-7,0,-7,0,0,0,0,-7,1,0,-7,-7,1,-7,0,1,0
595103,5951,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
595104,5951,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,1,1,1,-7,0,0,0
595105,5951,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,1,1,1,1,1,-7,0,0,0
595201,5952,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
595202,5952,2,2,-7,-7,-7,-7,-7,-7,-7,-7,1,1,1,-7,-7,-7,-7,0,0,0
595203,5952,2,2,-7,-7,-7,-7,-7,-7,-7,-7,1,1,1,1,1,-7,1,0,0,0
595204,5952,2,2,-7,-7,-7,-7,-7,-7,-7,0,0,1,1,1,1,1,-7,1,0,0
595301,5953,2,1,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0
595401,5954,2,2,-7,-7,-7,-7,-7,-7,-7,0,0,1,-7,-7,-7,-7,-7,0,1,0
595601,5956,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
595602,5956,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
595701,5957,2,2,-7,-7,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,1,0
595702,5957,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
596301,5963,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0,0
596302,5963,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
596501,5965,2,1,-7,-7,-7,0,0,-7,-7,0,1,0,-7,-7,-7,0,-7,0,0,0
596502,5965,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
596503,5965,2,1,-7,-7,0,-7,0,0,-7,0,1,0,-7,-7,-7,0,-7,0,0,0
596504,5965,2,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,0,0,-7,0,0,0
596505,5965,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
596901,5969,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
596902,5969,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
597301,5973,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,-7,0,-7,1,0,1,0
597302,5973,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
597303,5973,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,1,1,-7,0,1,0
597304,5973,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,0,0,1,0
597305,5973,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,1,1,0,0,0
597306,5973,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
597307,5973,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0,1,0
597601,5976,2,2,-7,-7,0,0,0,0,0,0,1,1,1,-7,1,-7,0,0,1,0
597602,5976,2,1,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0,-7,0,1,0
597603,5976,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
597701,5977,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
597801,5978,2,2,1,0,-7,1,0,-7,0,-7,-7,1,1,-7,1,1,0,0,1,0
597802,5978,2,2,1,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
597803,5978,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,1,0,0,0,0,1,0
597804,5978,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
598001,5980,2,1,-7,-7,-7,-7,-7,-7,0,-7,0,0,1,1,1,1,-7,1,0,0
598002,5980,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0,1,1,1,1,0,1,0
598301,5983,2,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,-7,-7,-7,-7,0,1,0
598501,5985,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
598502,5985,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
598601,5986,2,2,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,1,1,0,1,0
598602,5986,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
599101,5991,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
599102,5991,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
599801,5998,2,2,-7,-7,0,-7,0,0,0,1,0,0,1,1,-7,0,-7,0,1,0
599802,5998,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
599803,5998,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
599804,5998,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,-7,1,0,1,0
599901,5999,2,1,-7,0,0,0,0,0,0,0,-7,0,0,-7,0,-7,0,1,0,0
599902,5999,2,2,-7,-7,0,-7,0,0,-7,0,0,1,0,0,-7,0,-7,0,1,0
600201,6002,2,2,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
600202,6002,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
600203,6002,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,1,0,0,1,0
600301,6003,2,1,-7,-7,0,-7,0,0,-7,0,0,-7,0,0,-7,0,-7,0,1,0
600302,6003,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
600401,6004,2,1,-7,-7,0,0,0,0,0,0,0,0,0,-7,1,1,0,0,1,0
600402,6004,2,2,-7,-7,0,-7,-7,0,-7,0,1,0,0,1,1,0,1,0,1,0
600501,6005,2,1,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
600502,6005,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,1,1,0,0,0,1,0
600503,6005,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
600701,6007,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
600702,6007,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,1,-7,1,0,0
600703,6007,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,-7,1,0,0
601501,6015,2,1,-7,-7,-7,0,0,-7,0,0,0,0,0,-7,0,-7,0,0,1,0
601901,6019,1,2,-7,-7,0,0,0,0,0,0,0,0,0,-7,0,-7,0,0,1,0
601902,6019,1,1,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,0,0,1,0
601903,6019,1,2,-7,-7,0,-7,-7,0,0,0,0,0,0,0,0,-7,0,0,1,0
602201,6022,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0,0,0,0,1,0
602301,6023,2,2,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
602302,6023,2,2,-7,-7,0,-7,-7,0,0,0,1,1,1,1,1,-7,-7,0,1,0
602303,6023,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,1,1,1,-7,1,0,0
602304,6023,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
602401,6024,2,1,-7,-7,-7,-7,0,-7,0,-7,-7,-7,-7,0,-7,0,-7,1,0,0
602701,6027,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
602801,6028,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
602802,6028,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
603001,6030,2,1,-7,-7,0,-7,0,0,0,-7,0,0,0,0,-7,-7,-7,1,0,0
603002,6030,2,1,-7,-7,0,-7,-7,0,0,0,1,0,0,-2,0,-7,0,1,0,0
603003,6030,2,2,-7,-7,-7,-7,-7,-7,-7,0,1,1,1,1,1,1,-7,0,1,0
603101,6031,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
